patent_id;inventors_count;images_count;backward_citations_count;foward_citations_count;nuns_count;aplications_count;top_10_words_count;non_patent_citations_count;independent_claims_count;application_date;family_count;ipcs_count;cpcs_count;ipcs_diversity_count;cpcs_diversity_count
WO2007057138;4;0;5;3;3;0;0;16;0;13/11/2006;14;3;5;2;1
WO2012113832;2;0;12;53;6;1;3;3;0;22/02/2012;12;4;30;4;6
WO2009100555;5;0;7;2;1;1;1;2;0;10/02/2009;11;2;5;1;4
WO2010072798;3;0;15;5;5;1;5;2;0;23/12/2009;25;8;12;2;3
WO2009051977;2;0;158;48;3;1;1;1;0;06/10/2008;86;9;29;3;7
WO2011011833;2;0;38;27;0;1;1;3;0;30/07/2010;28;7;18;4;5
WO2013010894;10;0;66;32;3;0;6;21;0;12/07/2012;6;5;8;4;3
WO2012007919;1;0;41;19;5;0;5;108;0;14/07/2011;10;1;7;1;2
BR112022021723;9;0;236;8;6;1;6;0;0;01/05/2020;8;11;23;6;9
WO2009055614;3;0;27;28;5;3;4;1;0;23/10/2008;279;3;46;3;4
WO2020002999;2;0;91;21;3;0;1;0;0;24/06/2019;96;1;17;1;3
WO2016081148;1;0;9;9;2;0;0;1;0;22/10/2015;11;5;10;4;5
WO2013169923;6;0;34;131;3;0;2;5;0;08/05/2013;42;2;6;2;4
WO2012025501;3;0;32;12;5;0;3;10;0;22/08/2011;22;2;9;1;3
WO2020049095;3;0;10;4;2;1;3;2;0;05/09/2019;11;5;22;5;9
WO2014070841;2;0;17;12;3;0;3;55;0;30/10/2013;8;1;4;1;3
WO2020248971;3;29;6;10;3;1;4;3;45;09/06/2020;8;6;11;3;4
WO2011127157;1;0;203;133;7;0;1;14;0;06/04/2011;255;6;6;5;5
WO2017208072;2;0;7;37;2;0;2;0;0;02/06/2017;18;1;19;1;2
WO2008025694;3;0;14;3;1;0;0;9;0;20/08/2007;19;15;16;3;3
WO2021162900;1;0;15;0;5;0;3;0;0;03/02/2021;6;4;16;3;10
WO2010124151;2;0;21;3;6;0;4;1;0;23/04/2010;38;2;1;2;1
WO2018002360;3;0;4;16;5;0;4;13;0;30/06/2017;5;4;11;1;5
WO2011075648;6;0;7;14;6;1;4;2;0;17/12/2010;17;2;5;2;2
WO2012103555;2;0;9;41;3;0;1;0;0;30/01/2012;13;1;8;1;2
BR0316880;10;0;14;1309;0;1;0;0;0;22/12/2003;31;3;18;3;3
WO2013175188;1;0;13;19;2;1;2;4;0;20/05/2013;17;1;3;1;2
WO2010090695;1;0;18;1;1;1;2;1;0;13/01/2010;9;7;8;1;1
WO2013157255;2;2;3;0;1;0;1;1;12;17/04/2013;20;2;3;1;2
WO2011029895;2;0;3;8;1;1;1;9;0;10/09/2010;11;1;9;1;2
WO2015109257;5;0;29;15;2;0;2;1;0;16/01/2015;14;4;13;2;5
WO2017155092;1;0;14;3;6;0;7;0;9;10/03/2017;7;6;3;3;2
WO2022051696;6;0;6;6;2;0;3;1;0;05/09/2021;12;5;25;3;6
WO2012146904;1;0;15;20;3;1;0;0;0;14/02/2012;24;4;13;2;3
WO2008045489;4;0;47;31;3;0;3;0;0;09/10/2007;75;4;4;2;3
WO2018071485;2;0;25;1;3;1;6;1;0;11/10/2017;12;6;9;4;3
WO2018125753;5;0;505;3;2;0;2;1;0;21/12/2017;14;10;10;3;7
WO2018119225;6;0;33;17;5;0;1;2;0;21/12/2017;13;5;8;2;4
WO2006034228;5;0;35;15;8;0;3;1;0;20/09/2005;17;1;7;1;4
WO2018115042;2;0;8;6;5;0;4;3;0;20/12/2017;10;7;11;5;5
WO2011064190;3;0;15;35;5;1;4;2;0;23/11/2010;16;3;7;2;4
WO2014089533;12;0;33;47;3;0;5;62;0;06/12/2013;27;1;8;1;3
WO2016083137;2;0;11;9;8;0;3;9;0;12/11/2015;49;5;13;1;2
WO2012100093;2;0;20;58;6;0;4;0;0;19/01/2012;11;5;18;5;8
WO2014102773;2;0;52;48;7;0;1;0;0;19/12/2013;24;4;6;3;3
WO2016009051;2;0;4;6;4;1;3;0;0;17/07/2015;17;5;11;3;7
WO2008156736;1;0;101;5;3;0;2;0;0;17/06/2008;9;2;3;2;2
WO2012085862;4;0;173;54;16;0;4;0;0;21/12/2011;31;1;6;1;3
WO2021168207;2;0;7;2;6;0;3;4;0;19/02/2021;13;3;5;2;2
WO2008040465;4;0;21;5;4;1;2;9;0;21/09/2007;18;1;2;1;2
BR9301500;6;0;17;12;5;1;4;0;0;12/04/1993;18;9;6;4;5
WO2017115353;8;0;44;45;4;0;3;3;0;22/12/2016;20;4;5;3;3
WO2012115932;4;0;55;17;7;0;2;1;0;21/02/2012;23;0;23;0;7
WO2014082881;10;0;127;10;6;0;4;64;0;18/11/2013;5;4;8;3;3
WO2019098242;2;2;31;5;3;0;2;0;13;14/11/2018;14;5;10;2;3
WO2011109661;13;0;26;12;4;0;2;150;0;03/03/2011;455;3;3;3;3
WO2008153805;2;0;4;38;3;0;4;0;0;28/05/2008;11;3;7;2;5
WO2017153653;3;0;7;4;2;1;1;4;0;14/02/2017;14;3;8;1;4
WO2008085729;1;0;10;26;4;0;1;0;0;26/12/2007;18;1;2;1;2
WO2010071988;5;0;12;18;4;0;2;60;0;18/12/2009;33;7;15;3;5
WO2019051586;4;0;5;12;1;0;4;32;0;10/09/2018;16;14;31;6;5
WO2019083879;3;0;6;2;3;0;3;19;0;22/10/2018;6;2;5;2;4
WO2011051314;5;0;14;12;4;0;1;0;0;27/10/2010;14;6;6;1;1
WO2012041013;9;0;18;2;4;0;5;0;0;28/09/2011;53;8;36;3;4
WO2014102774;2;0;51;61;8;0;3;1;0;19/12/2013;32;4;6;3;3
WO2013098659;2;0;14;6;4;0;1;2;0;04/05/2012;16;1;1;1;1
BR0108187;3;0;8;6;3;1;1;0;0;09/02/2001;16;16;8;5;2
WO2011056597;4;0;26;24;4;6;6;0;0;26/10/2010;611;1;19;1;3
WO2009117044;2;0;8;13;3;1;4;0;0;05/02/2009;5;1;2;1;2
WO2019224353;12;0;37;1;5;0;4;97;0;24/05/2019;10;6;8;4;4
WO2020157378;3;0;13;1;7;1;2;0;0;27/01/2020;10;3;15;3;6
WO2009048488;6;0;43;32;3;1;3;5;0;08/04/2008;75;6;2;3;2
WO2007039442;3;0;14;1;6;0;3;0;0;18/09/2006;8;1;2;1;2
WO2013102084;6;0;101;23;2;0;1;57;0;28/12/2012;10;1;4;1;4
WO2011088365;8;0;28;77;3;0;2;11;0;14/01/2011;28;3;24;3;4
WO2012109503;2;0;11;6;3;0;2;0;0;10/02/2012;12;6;9;4;3
WO2005003312;5;0;16;6;4;1;2;7;0;25/06/2004;20;4;5;3;4
WO2014187621;1;0;17;21;7;1;2;0;0;16/04/2014;16;7;24;4;5
WO2013053940;4;0;7;6;4;1;4;12;0;15/10/2012;21;12;14;2;4
WO2013030803;4;0;46;15;2;0;0;0;0;31/08/2012;27;4;11;3;3
WO2021084159;2;0;7;9;6;1;2;13;0;22/10/2020;31;6;8;5;6
WO2008019468;1;0;18;38;4;0;6;0;0;06/07/2007;12;9;8;5;4
WO2011011492;5;0;5;14;4;0;4;0;0;21/07/2010;72;3;2;2;1
WO2017118686;5;0;37;3;5;0;4;0;0;05/01/2017;27;4;16;1;3
WO2018116164;12;0;3;4;5;0;3;0;0;19/12/2017;15;4;6;3;3
WO2004084627;5;0;11;116;4;1;3;2;0;19/03/2004;62;7;16;6;9
WO2016108185;5;0;8;4;5;0;4;15;0;29/12/2015;13;2;6;2;3
BR0014961;3;0;2;7;3;1;5;0;0;20/10/2000;13;20;10;7;4
BR9905616;2;0;1;3;23;0;11;0;0;12/11/1999;12;23;20;3;3
WO2015078925;1;0;10;13;8;1;4;0;0;26/11/2014;24;0;16;0;4
WO2005095457;6;0;24;44;1;2;1;12;0;29/03/2005;44;7;20;4;3
WO2021168250;2;0;9;4;5;0;5;3;0;19/02/2021;21;1;3;1;3
WO2013124457;4;0;39;13;4;0;4;4;0;22/02/2013;92;0;27;0;7
WO2014180778;3;0;8;21;3;0;1;1;0;05/05/2014;21;3;10;2;2
WO2008006792;3;0;8;17;2;0;3;0;0;09/07/2007;15;4;3;1;2
WO2021056087;5;0;3;0;1;0;1;0;0;22/09/2020;2;6;7;5;6
WO2013090547;2;0;21;13;7;0;2;18;0;13/12/2012;28;5;7;2;2
WO2007102812;2;0;5;6;3;1;7;1;0;07/03/2006;11;1;8;1;1
WO2016108638;4;2;23;0;3;1;4;2;15;30/12/2015;20;5;15;2;5
WO2014138666;1;0;5;2;3;0;6;5;0;07/03/2014;13;5;5;3;2
WO2015029031;7;0;49;58;6;0;2;1;0;26/08/2014;51;4;8;3;3
WO2021168799;4;20;21;31;5;1;1;5;66;28/02/2020;26;4;14;1;2
WO2011097003;3;0;16;71;3;0;3;0;0;20/12/2010;20;5;19;2;3
WO2019077514;4;0;36;10;7;1;2;7;0;17/10/2018;16;5;11;3;3
BR9003787;3;0;1;2;2;1;0;0;0;02/08/1990;8;17;13;3;3
WO2010138620;5;0;24;62;3;0;0;0;0;26/05/2010;13;4;10;3;6
WO2016101104;8;0;10;2;3;1;5;2;10;22/12/2014;18;2;10;1;3
WO2009150118;2;0;3;15;3;1;3;0;0;08/06/2009;13;5;12;3;2
WO2015121488;6;0;7;5;1;0;1;4;0;17/02/2015;12;3;12;3;9
WO2016096905;3;0;5;11;7;0;4;10;0;15/12/2015;10;25;18;2;5
WO2021063860;2;0;29;4;4;0;1;22;0;28/09/2020;9;2;10;1;4
WO2005028404;2;0;10;12;1;1;1;1;0;17/09/2004;13;7;6;1;1
WO2014100289;2;0;44;16;3;0;0;143;0;18/12/2013;15;2;8;2;3
WO2012072567;2;0;4;2;2;0;3;1;0;28/11/2011;19;6;11;2;3
WO2013102762;4;0;3;27;3;1;0;102;0;04/01/2013;17;2;7;2;3
WO2013088045;2;0;10;8;2;1;3;1;0;10/12/2012;27;9;15;4;5
WO2017140607;2;0;7;0;2;1;1;0;0;13/02/2017;16;7;13;1;1
WO2018007986;3;0;11;7;3;1;2;5;0;07/07/2017;37;2;10;2;5
WO2007094852;3;0;195;89;3;0;2;1;0;08/12/2006;58;2;15;1;5
WO2010148268;1;0;7;1;2;0;3;2;0;18/06/2010;22;3;3;3;2
WO2012084810;3;0;6;7;10;0;3;12;0;19/12/2011;13;15;15;2;4
WO2019232404;8;0;12;5;3;0;4;1;0;31/05/2019;20;6;30;3;2
WO2013053941;6;0;6;6;4;1;4;14;0;15/10/2012;16;12;11;2;5
BR0007487;11;0;8;41;5;1;4;0;0;12/01/2000;172;53;42;5;6
WO2014079691;2;0;11;3;6;0;1;5;0;06/11/2013;13;4;2;1;1
WO2014188428;2;0;51;43;6;0;3;3;0;21/05/2014;51;4;10;3;3
WO2009106877;3;0;23;2;1;1;1;1;0;20/02/2009;26;3;3;2;2
WO2012031198;10;0;235;39;2;0;3;1;0;02/09/2011;28;1;15;1;4
WO2010096613;5;0;68;10;5;0;2;35;0;19/02/2010;5;3;4;2;3
WO2007050498;5;0;25;39;4;0;4;1;0;24/10/2006;33;1;7;1;3
WO2013050537;4;0;5;1;1;1;3;2;0;05/10/2012;11;2;2;1;1
WO2008064595;2;0;9;1;2;1;1;1;0;19/10/2007;13;8;8;3;4
WO2008137491;10;0;21;9;3;3;2;0;0;01/05/2008;57;6;21;2;2
WO2011156227;2;0;18;4;4;1;1;1;0;03/06/2011;19;6;8;1;2
WO2006037957;3;0;25;22;3;1;3;0;0;29/09/2005;25;4;5;2;2
WO2017076505;4;0;10;1;3;0;4;0;0;14/10/2016;13;4;8;2;3
WO2010118889;7;0;12;1;2;0;2;3;0;16/04/2010;21;4;12;2;3
WO2009126208;2;0;34;6;5;1;4;1;0;26/03/2009;17;4;3;3;2
WO2007095243;4;0;96;64;5;1;2;0;0;12/02/2007;133;7;12;3;6
WO2011083255;4;0;7;9;4;1;2;7;0;21/12/2010;12;2;2;2;2
WO2013072466;5;0;10;10;3;1;4;2;0;16/11/2012;14;3;5;2;2
WO2019154797;4;0;38;1;3;0;2;4;0;05/02/2019;11;6;20;2;2
WO2013112656;2;0;20;10;8;1;0;3;0;24/01/2013;45;3;3;2;2
WO2011056595;4;0;14;13;7;2;4;28;0;26/10/2010;611;8;11;2;3
WO2017205834;6;0;38;14;4;0;2;127;0;26/05/2017;24;1;18;1;7
WO2014070837;2;0;18;13;3;0;4;55;0;30/10/2013;13;1;4;1;3
WO2011030083;3;0;10;11;1;0;1;81;0;12/08/2010;21;4;16;2;8
WO2018071272;3;0;14;8;5;0;1;0;0;05/10/2017;12;2;6;1;4
WO2007060380;4;0;9;5;3;1;2;0;0;03/03/2006;22;1;3;1;1
BR9813631;3;0;6;5;7;2;3;0;0;11/12/1998;32;6;6;2;1
WO2020227388;2;0;15;3;8;0;4;0;0;06/05/2020;14;5;18;1;3
WO2016092030;5;0;36;6;4;1;2;0;0;10/12/2015;15;4;4;3;3
WO2014086825;3;0;26;7;5;1;0;0;0;04/12/2013;48;3;11;2;4
WO2007143819;3;0;4;7;6;0;2;12;0;13/06/2007;9;12;7;5;2
WO2012084794;1;0;5;2;4;1;2;6;0;19/12/2011;17;5;11;2;3
WO2017031161;4;0;14;23;4;0;7;2;0;17/08/2016;27;5;14;2;3
WO2020210161;4;0;143;16;3;0;4;1;0;06/04/2020;17;7;22;5;5
WO2014096311;3;0;3;2;1;0;4;4;0;20/12/2013;25;2;9;2;5
WO2012056458;3;0;22;14;3;0;3;14;0;27/10/2011;16;1;14;1;4
WO2020236132;2;0;7;0;2;1;4;0;0;17/05/2019;6;2;4;2;2
WO2010127062;1;0;38;4;4;1;1;2;0;29/04/2010;12;1;13;1;3
WO2012045849;7;0;5;6;4;1;5;5;0;07/10/2011;57;2;8;1;2
WO2013179211;3;0;48;45;6;0;4;3;0;27/05/2013;28;4;3;3;3
WO2008142034;3;0;83;48;6;0;5;180;0;19/05/2008;14;5;4;3;2
WO2013009820;13;0;20;39;3;0;3;0;0;11/07/2012;13;6;20;2;3
WO2012146371;8;0;7;17;4;1;3;3;0;25/04/2012;22;8;9;3;4
WO2022150601;2;0;5;2;6;0;2;0;0;07/01/2022;10;6;31;5;7
WO2019209700;8;0;34;3;3;0;1;25;0;22/04/2019;17;1;2;1;2
WO2011031922;5;0;18;60;2;0;3;1;0;10/09/2010;8;2;4;2;3
WO2014164777;9;0;155;183;3;0;3;32;0;11/03/2014;50;2;9;2;6
WO2007080174;5;0;5;24;2;1;2;0;0;10/01/2007;18;1;26;1;5
WO2009106619;7;0;103;18;2;0;3;3;0;27/02/2009;21;2;2;1;2
WO2011007369;2;0;42;31;4;1;2;0;0;13/07/2009;23;9;13;3;4
WO2020229533;9;0;40;1;3;0;1;55;0;13/05/2020;11;3;5;3;3
WO2021108782;6;0;6;8;5;0;5;2;0;27/11/2020;13;8;19;5;6
WO2021229226;4;0;14;0;5;1;3;13;0;12/05/2021;14;5;18;3;4
WO2012109515;4;0;76;27;4;0;0;213;0;10/02/2012;391;3;5;3;4
WO2010038021;1;0;17;19;3;1;0;0;0;01/10/2009;8;5;4;3;4
WO2009024567;2;0;15;21;2;0;1;11;0;19/08/2008;29;2;14;2;4
WO2012175614;5;0;15;15;4;1;5;9;0;21/06/2012;27;4;10;1;2
WO2020219983;6;0;6;39;3;0;2;0;0;24/04/2020;10;1;5;1;2
WO2013185778;3;0;45;32;4;0;2;10;0;12/06/2013;56;3;20;3;6
WO2016182847;2;0;18;10;5;0;6;170;0;05/05/2016;10;2;4;2;3
WO2022040436;2;0;28;2;6;1;1;0;0;19/08/2021;9;1;14;1;3
WO2019060986;4;0;14;27;1;3;0;1;0;07/09/2018;86;6;14;4;3
WO2009120257;5;0;13;17;5;1;2;0;0;27/02/2009;17;4;1;2;1
WO2015162143;8;0;11;20;3;0;1;2;0;22/04/2015;33;4;7;2;5
WO2011131667;4;0;37;25;4;0;2;47;0;19/04/2011;34;2;41;2;5
WO2020232371;4;0;24;12;2;0;2;5;0;15/05/2020;17;1;5;1;1
WO2008020112;1;0;9;14;6;1;3;4;0;14/08/2007;6;8;9;3;2
WO2022013440;2;0;6;0;3;0;3;2;0;16/07/2021;22;4;7;1;2
WO2013103399;3;0;211;45;2;0;1;5;0;27/08/2012;66;5;24;2;3
WO2009018396;4;0;13;7;7;1;4;1;0;30/07/2008;7;1;12;1;2
WO2019134048;5;0;18;9;1;0;3;5;0;04/01/2019;36;7;10;1;5
WO2020104650;4;0;17;9;4;0;3;31;0;22/11/2019;11;4;22;3;5
WO2013030569;5;0;6;26;1;2;1;75;0;29/08/2012;21;5;17;3;4
WO2021127155;5;0;6;2;7;0;4;35;0;17/12/2020;16;2;8;2;4
WO2008041920;3;0;5;6;5;1;6;0;0;11/09/2007;10;5;19;4;7
WO2012085645;8;0;2;2;2;0;1;3;0;21/12/2011;8;6;10;4;4
WO2012084831;2;0;11;1;4;1;1;4;0;19/12/2011;25;6;11;2;3
WO2013176803;1;0;11;9;4;0;3;0;0;17/04/2013;37;3;21;2;4
WO2006007432;4;0;40;39;7;0;4;1;0;16/06/2005;21;2;6;1;3
WO2020165097;1;0;13;2;5;1;3;2;0;10/02/2020;10;11;29;2;3
WO2005092840;7;0;20;38;3;1;0;0;0;10/03/2005;56;26;25;4;3
WO2012119927;7;0;20;14;3;0;4;18;0;01/03/2012;16;7;7;2;2
WO2016004482;2;0;31;9;3;2;3;14;0;10/07/2015;18;5;19;2;7
WO2016009050;2;0;9;4;3;1;2;0;0;17/07/2015;17;7;14;4;6
WO2016055879;7;0;10;28;8;1;6;43;0;13/08/2015;10;6;14;4;7
WO2018114484;5;0;6;11;4;0;3;1;0;12/12/2017;20;2;2;2;2
WO2019063101;11;0;2;2;5;1;0;40;0;29/09/2017;14;4;5;2;3
WO2016187494;4;0;24;26;5;0;1;1;0;20/05/2016;14;9;6;2;3
WO2007058833;4;0;75;18;5;0;2;2;0;07/11/2006;15;2;5;2;3
WO2019020522;1;0;45;25;6;0;3;0;0;20/07/2018;204;5;16;4;6
WO2018017664;1;0;6;23;4;0;1;1;0;19/07/2017;9;4;12;2;3
WO2016009060;2;0;9;2;5;1;3;0;0;17/07/2015;19;3;6;3;4
WO2012083219;6;0;21;11;5;0;1;27;0;16/12/2011;21;5;6;3;5
WO2011084631;6;0;17;70;4;0;1;5;0;16/12/2010;327;1;4;1;3
WO2004099447;21;0;19;396;5;0;0;0;0;29/04/2004;47;4;8;3;4
WO2022078796;6;0;5;0;2;0;3;8;0;04/10/2021;5;2;1;1;1
WO2014125027;3;0;16;7;2;0;3;7;0;13/02/2014;34;2;5;1;2
WO2009099783;1;0;24;23;6;0;2;0;0;26/01/2009;15;2;5;1;2
WO2020005689;6;0;31;0;1;0;2;1;0;20/06/2019;14;8;16;2;2
WO2013000273;6;0;8;0;5;0;6;1;0;21/06/2012;21;5;9;2;3
WO2020005693;6;0;28;4;1;0;2;0;0;20/06/2019;16;8;19;2;2
WO2019086865;3;0;4;5;1;1;1;5;0;31/10/2018;15;3;21;2;4
WO2009037279;5;0;92;91;2;0;2;7;0;17/09/2008;15;2;4;2;3
WO2010069137;1;0;7;11;6;0;5;4;0;16/12/2009;12;4;4;3;2
WO2019075281;5;0;52;4;5;1;5;3;0;12/10/2018;32;8;23;4;2
WO2021144356;5;0;26;1;4;0;2;8;0;14/01/2021;12;10;22;3;7
WO2009039507;1;0;6;13;4;0;3;0;0;22/09/2008;14;4;8;4;2
WO2019215333;1;0;24;14;3;0;3;72;0;10/05/2019;14;2;12;1;3
WO2019063757;4;0;6;20;5;0;5;0;0;28/09/2018;9;6;12;3;5
WO2021229414;4;0;12;0;4;1;4;0;0;11/05/2021;6;4;10;2;3
WO2020208379;3;0;11;14;1;2;2;14;0;14/04/2020;21;1;5;1;2
WO2007044137;2;0;10;6;2;1;1;0;0;24/08/2006;13;2;3;1;1
WO2010055027;2;0;15;29;1;0;0;0;0;10/11/2009;26;4;16;1;3
WO2008112729;5;0;37;24;3;0;3;1;0;12/03/2008;35;3;1;2;1
WO2010076527;4;0;4;3;4;1;3;15;0;28/12/2009;10;4;9;4;7
WO2011121797;5;0;9;14;5;1;5;57;0;31/03/2010;17;11;23;3;3
WO2022152749;1;0;7;1;9;0;4;0;0;12/01/2022;11;9;11;5;2
WO2008045391;1;0;7;5;4;0;5;1;0;05/10/2007;21;3;11;3;4
WO2014108529;3;0;7;11;3;1;0;18;0;13/01/2014;12;5;22;4;2
WO2017134441;2;0;6;2;2;1;3;1;0;02/02/2017;14;2;8;2;1
WO2007031877;7;0;49;33;4;0;6;0;0;15/09/2006;13;2;43;1;3
WO2011020825;1;0;5;13;1;0;0;0;0;17/08/2010;9;9;14;6;5
WO2020095058;7;0;12;5;2;0;1;9;0;08/11/2019;15;1;10;1;2
WO2007106181;3;0;7;31;5;0;1;1;0;07/11/2006;21;0;5;0;2
WO2012020061;6;0;20;33;1;0;0;16;0;10/08/2011;15;4;15;4;8
WO2015100799;2;0;8;2;7;1;5;1;0;14/01/2014;10;4;8;3;4
BR0208637;3;0;72;105;2;1;0;0;0;02/04/2002;21;12;6;5;2
WO2013103397;5;0;39;24;4;0;3;5;0;27/08/2012;66;4;8;2;3
WO2007040008;2;0;30;27;3;0;4;7;0;05/09/2006;25;7;7;3;2
WO2016098048;8;0;9;4;3;1;4;9;0;17/12/2015;14;12;24;10;8
WO2014191534;4;0;20;19;4;2;3;0;0;29/05/2014;45;6;24;3;3
BR9814375;14;0;13;126;3;1;6;0;0;22/12/1998;47;58;21;4;3
BR9403784;4;0;25;17;3;1;0;0;0;20/09/1994;40;18;7;9;4
WO2009047525;2;0;4;22;5;1;3;2;0;10/10/2008;21;3;3;3;3
WO2011106794;3;0;5;10;6;0;2;3;0;28/02/2011;22;2;5;2;2
WO2009025003;4;0;26;62;6;1;6;0;0;20/08/2008;17;8;26;3;9
BR9915210;14;0;17;154;4;2;4;0;0;08/11/1999;72;45;17;4;3
WO2016009053;1;0;6;3;4;1;3;0;0;17/07/2015;17;3;9;3;3
WO2009086634;4;0;15;2;1;0;5;0;0;09/01/2009;25;9;18;3;2
WO2013039583;2;0;14;6;5;1;7;1;0;21/06/2012;14;3;2;2;1
WO2007104175;5;0;35;4;2;0;3;0;0;13/03/2007;7;6;7;4;4
WO2012007142;3;0;14;3;6;0;2;3;0;11/07/2011;22;2;11;1;1
WO2020124273;7;0;9;14;1;0;3;6;0;20/12/2019;33;13;15;4;4
WO2007068745;6;0;7;7;3;1;0;0;0;14/12/2006;27;8;21;5;8
WO2010125414;5;0;7;7;5;1;3;6;0;26/04/2010;27;3;7;2;4
WO2010059095;6;0;1;13;6;0;2;7;0;20/11/2009;16;2;6;2;4
WO2014004683;6;0;31;5;4;0;2;19;0;26/06/2013;52;6;6;2;4
WO2019089702;8;0;13;0;6;0;5;2;0;31/10/2018;7;2;3;2;2
WO2010146331;1;0;6;25;3;1;0;0;0;08/06/2010;16;1;4;1;4
WO2019020520;1;0;45;25;7;0;4;1;0;20/07/2018;204;7;16;4;6
WO2020068661;7;0;68;4;9;0;2;26;0;23/09/2019;14;4;8;2;6
WO2012015824;14;0;16;3;6;1;5;0;0;26/07/2011;10;5;17;3;3
WO2016177801;2;0;10;26;0;0;3;10;0;04/05/2016;55;3;7;3;5
WO2015095462;18;0;12;12;5;0;1;1;0;18/12/2014;23;5;21;2;8
WO2020124274;7;0;9;14;1;0;3;5;0;20/12/2019;33;13;15;4;4
WO2016001286;2;0;5;0;3;0;0;6;0;01/07/2015;13;1;4;1;1
WO2015091158;2;0;5;11;5;0;1;2;0;10/12/2014;14;13;12;2;3
WO2015007997;1;0;15;12;7;1;6;5;0;17/07/2014;11;5;6;3;3
WO2020239568;4;0;21;5;3;0;3;4;0;20/05/2020;33;10;21;3;4
WO2021234459;10;0;149;32;3;0;5;19;0;24/05/2021;13;0;17;0;2
WO2020003126;2;0;11;8;4;1;2;7;0;25/06/2019;10;1;6;1;3
WO2013067547;2;0;6;6;5;0;3;3;0;06/11/2012;28;2;9;1;2
WO2013034657;2;0;6;3;2;1;1;0;0;06/09/2012;14;3;3;3;2
BR0110955;4;0;22;44;2;3;4;0;0;09/05/2001;129;27;28;5;3
WO2021063863;1;0;26;4;4;0;0;27;0;28/09/2020;8;2;8;2;4
WO2015197727;2;0;7;15;3;0;1;0;0;24/06/2015;16;1;5;1;3
WO2021184086;2;0;6;2;7;1;4;11;0;15/04/2020;14;6;18;5;7
WO2011038317;3;0;102;11;4;1;3;2;0;27/09/2010;27;4;10;4;7
WO2010091149;1;0;43;7;5;0;3;131;0;04/02/2010;10;3;4;1;2
WO2016194003;2;0;11;2;6;0;7;0;0;30/05/2016;11;0;11;0;3
WO2014191535;4;0;20;18;4;2;2;0;0;29/05/2014;45;6;24;3;3
WO2017031156;4;0;2;4;2;0;1;149;0;17/08/2016;17;4;4;3;2
WO2010121975;1;0;15;13;5;0;5;14;0;19/04/2010;9;2;4;1;2
WO2007067525;6;0;4;22;3;0;1;1;0;06/12/2006;15;1;6;1;4
WO2019134049;6;0;35;15;0;0;3;12;0;04/01/2019;36;8;8;4;4
WO2011053365;8;0;14;54;3;2;2;22;0;02/02/2010;611;10;11;2;3
WO2013103850;2;0;6;4;2;3;2;0;0;04/01/2013;66;5;9;2;2
WO2008039353;4;0;19;24;5;0;3;6;0;20/09/2007;7;9;7;5;5
WO2020249670;2;0;11;4;2;0;1;6;0;11/06/2020;15;3;8;2;3
WO2020048444;1;2;23;7;4;1;6;1;11;03/09/2019;21;3;5;1;2
WO2013143129;5;0;36;17;6;1;6;1;0;30/03/2012;17;4;31;2;4
WO2018059427;3;0;5;2;2;1;3;2;11;27/09/2017;24;2;2;2;2
WO2008044034;7;0;103;18;3;1;0;61;0;12/10/2007;52;5;28;4;4
WO2022023761;6;0;10;3;0;3;1;13;0;29/07/2021;16;2;8;2;4
WO2018207693;2;3;4;1;6;0;5;3;5;02/05/2018;32;2;5;1;1
WO2017011727;2;0;28;7;5;0;2;2;0;15/07/2016;42;3;5;3;1
WO2020152226;2;0;7;1;7;0;5;0;0;22/01/2020;25;4;8;3;4
WO2012119928;7;0;10;11;4;0;4;20;0;01/03/2012;15;2;4;2;2
WO2021224629;5;0;9;4;1;1;1;16;0;06/05/2021;15;6;31;4;4
WO2019011668;6;0;13;0;4;1;0;0;0;29/06/2018;23;4;12;2;3
BR0214017;7;0;10;3;2;1;2;0;0;07/11/2002;10;11;5;7;4
WO2019089206;8;0;12;7;3;0;2;4;0;11/10/2018;14;17;39;2;3
WO2011020852;5;0;56;30;2;0;2;47;0;18/08/2010;37;2;11;2;7
WO2015000929;6;0;7;0;5;0;0;3;0;01/07/2014;10;4;13;4;5
WO2018095559;3;0;17;2;6;1;3;2;0;30/10/2017;24;2;8;2;6
WO2017177326;4;0;33;31;3;0;3;4;0;11/04/2017;46;17;32;7;7
WO2012163668;2;0;16;10;4;0;3;2;0;15/05/2012;18;6;15;2;4
WO2019068578;4;0;10;8;3;1;2;1;0;28/09/2018;21;1;3;1;2
WO2014160790;2;0;33;7;3;0;3;9;0;26/03/2014;57;3;21;2;6
WO2020024045;3;0;11;2;5;0;5;1;0;26/07/2019;16;2;3;2;2
WO2008077546;4;0;8;619;3;0;0;7;0;19/12/2007;22;4;8;4;4
WO2018035449;1;0;5;2;4;0;5;2;0;18/08/2017;15;4;3;4;2
WO2012156817;2;0;4;10;4;0;3;1;0;18/05/2012;19;1;11;1;4
WO2018035446;1;0;5;5;5;0;3;3;0;18/08/2017;15;4;3;4;2
WO2020077007;6;0;244;13;8;0;1;35;0;09/10/2019;39;8;22;3;3
WO2010131054;2;0;47;4;2;2;3;13;0;17/05/2010;22;6;13;2;4
WO2019201569;7;0;19;1;3;0;2;3;0;28/03/2019;140;6;4;2;2
